"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set6.21","20_U_031_2010","20_1_031",1,1924539602.81,200927.312243,1,203947.637071,3243016300.87,177595.67608,2131761782.5,0.593441236263199,0.902792994324637,4.58010620467277,0.599044060786964,20,111.888,151.578,0.13196828116,0.507358568585,163,0.029828506392204,0.0267361550068729,0.0125828844642306,0.000271926834235214,0.324732920270869,1.26469356717486
"set6.22","21_L_070_2010","21_0_070",61,2089716025.54,331956.178485,1,285812.474765,6360551580.21,215143.728421,2753495130.72,0.328543208743385,0.758932166694469,7.26168021258063,0.238306355366391,56,116.139,91.168,0.538541390967,0.558235036556,835,0.0536686615918683,0.0296607633515233,0.00404668123603622,4.07018578116424e-05,0.275498678712036,1.19293584167574
"set6.23","22_L_027_2010","22_0_027",80,1010636643.12,259420.383671,1,202134.311422,3223542847.45,174371.815501,1901660136.89,0.313517359919527,0.531449665223991,8.16030848976449,0.188710780138412,78,105.297,130.083,0.23614578381,0.532675956398,529,0.0210071150148553,0.0221808246270603,0.00481339487371334,7.65057877034504e-05,0.31454839757765,1.08991751091073
"set6.24","22_L_083_2010","22_0_083",33,148518274.652,63760.4421689,1,67164.6324251,356433023.37,52170.0324814,184025254.877,0.416679333603241,0.807053764176377,5.2319233467779,0.459078674515939,25,158.606,98.7234,0.316089409816,0.337302898171,117,0.00354123358207245,0.00170573157093032,0.00529293585910429,4.60990660111902e-05,0.212020975176601,1.19731231756018
"set6.25","22_U_009_2010","22_1_009",82,54002206.9725,56726.6625975,1,46798.6134176,173035507.052,37320.1843668,81129346.5023,0.312087431605997,0.665630986821385,7.71936326667601,0.210885590542267,36,99.4139,117.239,0.221091654631,0.476333459108,151,0.000894163468364888,0.00116474442673001,0.00365266954099826,1.08541941442011e-05,0.398118393244358,0.814321141742878
"set6.26","22_U_027_2010","22_1_027",74,512820641.612,171985.164076,1,136690.590378,1475792948.17,109204.108837,756089744.526,0.347488204390666,0.678253666743612,7.59465825470286,0.21786797238501,63,116.224,123.116,0.387275738765,0.426061619708,327,0.0107913341127775,0.00832662947575162,0.00511328059694576,3.82628667146011e-05,0.325090942876416,1.07148545772098
"set6.27","23_L_036_2010","23_0_036",100,417910744.542,955063.003893,150,286551.386335,6279704249.14,198891.650918,2154762829.48,0.0665494309862176,0.193947444621018,46.7186466574124,0.00575743915059376,100,86.599,80.9124,0.300855120840388,0.307365557532788,11,7.69999288087146e-07,5.95871451731614e-07,0.000688635773524349,6.90933741123436e-08,0.159990649534727,1.1032655163753
"set6.28","23_L_038_2010","23_0_038",58,363129232.636,126390.058843,4,113234.836439,978504803.757,99422.5978765,539778680.388,0.371106233962014,0.672737264048624,6.63257714542209,0.285657245320771,27,89.5083,99.3967,0.324638051805301,0.317124010343763,11,1.72747699032391e-05,2.555083804842e-06,0.00282049213720645,3.39525595029617e-06,0.312626752987398,2.08206525396501
"set6.29","23_L_054_2010","23_0_054",6,104964866.893,45825.2753699,1,58108.7579902,257732633.656,41584.0035888,114983345.123,0.407262617092946,0.91287017942222,4.47283732820786,0.628121496397228,12,119.734,129.536,0.455272262417,0.432994123764,51,0.00208895195575691,0.00117812621460539,0.010180112355859,0.000269683019122605,0.360083848285246,1.70960991578857
"set6.30","23_L_079_2010","23_0_079",41,115783520.146,57943.3276692,1,54538.5509535,227303336.011,45779.2222188,149472072.669,0.509378886284347,0.77461640879496,5.38492995310484,0.433360922673926,55,85.4531,116.264,0.24839558217,0.222605713638,126,0.00241218980503529,0.0019789909057037,0.00496966533663968,1.96621435474055e-05,0.17084687718698,1.24447061776618
"set6.31","23_L_102_2010","23_0_102",57,149897643.946,77746.0522012,1,66839.1218301,342082349.155,54282.8988382,200189210.068,0.438191693655846,0.748779836311273,6.35010552249923,0.31163625707739,43,91.6409,125.776,0.350747216377,0.311280012211,199,0.00409547947420723,0.00176937691660904,0.00410704903243481,2.52789352974612e-05,0.304324174928259,1.33601405458202
"set6.32","23_U_023_2010","23_1_023",53,1958338731.16,383888.715618,8,232274.298609,4118344016.66,197907.662491,2688227731.67,0.475516062581927,0.728486916524526,8.67483932606072,0.166988661952466,66,124.835,98.3795,0.265079592198813,0.324363310955207,12,3.42929269231434e-06,1.97876878015688e-06,0.00137660672802097,2.99661208591189e-07,0.278355651152122,1.19085035390123
"set6.33","24_U_033_2010","24_1_033",92,340493444.48,239396.670969,2,111516.137249,967095061.575,90750.5153922,542242375.401,0.352078568083551,0.627935882414571,12.9736963616353,0.0746590406729454,100,102.739,81.8493,0.28461785809404,0.236828580519824,6,1.82429169864627e-06,3.4004185676032e-06,0.00250749228188995,2.69663119303192e-06,0.259346832368576,0.787001805048581
"set6.34","24_U_041_2010","24_1_041",50,47420270.6513,42761.5339304,1,37307.0084726,108147834.069,31722.9576435,63143243.5051,0.438476378741391,0.750995166212359,6.2097091832672,0.325887228618309,37,72.2789,117.748,0.448660058177,0.363939174407,176,0.00074244719806526,0.000818843281111291,0.00245984254845864,4.92748292467112e-06,0.384322679101518,0.987410151555677
"set6.35","25_L_195_2010","25_0_195",75,10333181.5821,23036.1411976,1,21151.1931385,34447891.0453,16142.4294795,15577045.7109,0.299965578981644,0.663359521046368,7.1662623171059,0.244694642962204,32,98.5843,113.977,0.239122869611,0.36976905598,93,0.000325678578131247,0.000161593760104305,0.00259933488475994,4.54049877878054e-06,0.360907689193452,1.27605067046672
"set6.36","26_L_102_2010","26_0_102",43,3613583453.32,406983.770688,1,386533.685224,11430022921.8,314613.314503,5259459752.49,0.31614839953015,0.687063619340221,6.77030208142946,0.274153484757479,17,65.9378,111.665,0.510959977787,0.455121581935,185,0.0415208837463573,0.0976206872152033,0.0231974202186102,0.000539294930487837,0.46293748894439,0.703542963161576
"set6.37","27_L_36A_2010","27_0_36A",54,38636420.1422,41406.0889417,1,40946.8583102,127610156.925,30019.8234838,55242733.5703,0.302769160960343,0.699393705654204,6.66140395632133,0.283190266853589,29,137.732,124.635,0.175112091,0.0415273004451,83,0.00138174062701358,0.000343428946165161,0.00554172524692274,2.15030533920831e-05,0.395020601595438,2.11560655004285
"set6.38","27_L_37B_2010","27_0_37B",4,63203441.3631,35166.5913251,1,36480.8784442,101293718.17,31690.5028009,67416989.9333,0.62396210253657,0.937500197289011,4.42343766483606,0.642229190099068,19,139.135,115.547,0.0767958060477,0.725705205717,63,0.00143771976736753,0.000669557678808534,0.00607240807383458,3.6918151335551e-05,0.211038096087093,1.18606278054026
"set6.39","27_L_54B_2010","27_0_54B",66,259063297.003,102931.040669,1,90804.3624975,628542722.37,74745.2874546,334541724.257,0.412164977467512,0.774382620219843,6.39504227111007,0.307272026754622,28,79.2635,161.303,0.347350470166,0.425528110834,163,0.00444217309258866,0.00472953150246161,0.0067986609225327,0.000102708326377631,0.251993264522028,0.887208255742638
"set6.40","27_U_007_2010","27_1_007",95,162514139.039,124688.303397,1,129629.123327,1269200011.88,85147.4155964,392873520.608,0.128044545790916,0.413655109123918,9.78092975615751,0.131355899925293,47,118.713,141.927,0.544175943956,0.755888397763,226,0.00800763469980794,0.00490752717731755,0.00628693775025094,4.6505875203084e-05,0.393484965081494,1.64471467476527
"set6.41","27_U_026_2010","27_1_026",3,1337845588.42,181814.253154,1,202148.934618,3126401275.33,157026.811735,1635073169.14,0.427918706078057,0.818217565837538,4.97078444777028,0.508580848777906,17,144.239,141.993,0.201778591386,0.307156737476,147,0.0337345747167351,0.0116263443739973,0.0135621874062282,0.000339362743589067,0.433266254929004,1.6931893161748
"set6.42","28_L_072_2010","28_0_072",78,132493446.725,88317.0824929,1,91055.7452416,653108141.031,62996.209258,225923053.738,0.202866016209575,0.586453859103068,7.67268758218957,0.213459178769739,44,191.113,90.2451,0.901982617193,0.673004451639,177,0.00798580833225099,0.00123481786925665,0.00498748756152554,6.75071576871185e-05,0.327158304978613,2.03591946804024
"set6.43","28_U_051_2010","28_1_051",15,1387637370.3,223219.732766,2,219657.09248,3810031438.36,181756.231218,2002259430.04,0.364206278281341,0.693035752251285,5.9923143825029,0.349961833779975,39,102.54,95.4022,0.361909106943,0.452987440408,9,0.000196916379454926,1.5641915412059e-05,0.00993889016180712,4.42953007725289e-05,0.293961423366574,3.06444980780351
"set6.44","29_L_063_2010","29_0_063",32,353876160.847,108666.517346,1,98155.519628,749712541.649,78345.2113803,442793361.174,0.472015794305169,0.799190303821969,5.77657072635804,0.376590772049776,57,157.869,125.829,0.501641026878,0.177327959683,275,0.00782141135038507,0.00346359008190937,0.00414034678758345,4.18798714605328e-05,0.318665206080569,1.57596049661683
"set6.45","29_L_136_2010","29_0_136",8,97189182.1758,49661.1059031,1,47873.2994868,179042102.06,41447.495681,114041448.965,0.542828647885458,0.852226826805997,5.03741142471001,0.495216399667751,25,102.224,105.37,0.123729973673,0.601933809461,124,0.00153846757538385,0.00126000010662045,0.00407396717922909,3.1261210214763e-05,0.324892338471854,1.14234865910491
"set6.46","29_U_005_2010","29_1_005",64,95383163.2607,62229.0873231,1,61212.4863879,291686728.278,48147.999749,116694709.208,0.32700549601212,0.817373503118177,6.37173302941172,0.309524280112572,33,24.6946,136.41,0.585996616644,0.228228108017,200,0.000783580396127592,0.00302872113810379,0.00312088455766914,9.69254122951111e-06,0.310346668939862,0.538069316756671
"set6.47","30_L_010_2010","30_0_010",44,313843635.499,126691.769422,1,95360.429932,681900713.751,74997.6800665,410045254.429,0.460248287133487,0.765387800758812,7.15141100923514,0.245712011105649,54,82.7283,147.538,0.233538449116,0.348885603826,342,0.00555173306606057,0.00654340963542069,0.00408425891917763,4.10381226754251e-05,0.254257298073385,1.24570578488137
"set6.48","30_L_049_2010","30_0_049",81,6023203.09291,18747.9478119,1,23548.6221098,42087815.2842,14082.2997752,10063325.17,0.14311037653625,0.598530107212068,7.63906107640617,0.215342573722089,21,217.315,66.3758,0.492014162616,0.335921832226,50,0.00060274580584361,4.79156099070978e-05,0.00458422052855838,2.201170042044e-05,0.393641003823199,3.61302456609062
"set6.49","30_U_049_2010","30_1_049",29,55589096.0061,37700.3994619,1,49263.72553,183204476.203,31584.0057947,64592538.3024,0.303426516416031,0.860611728027331,5.05651320927134,0.491481949001687,28,151.206,133.112,0.117637188743,0.056695827965,104,0.00278167292668691,0.000471501543621667,0.0042113180396145,1.42403470299037e-05,0.231593981296858,2.20583471764806
"set6.50","32_U_007_2010","32_1_007",27,69887049.3216,50290.9111823,1,49869.0074279,194711864.944,38090.6354321,92543297.5291,0.358925478638396,0.755182181612063,6.01576900855155,0.347238250948496,42,171.645,115.825,0.100744593182,0.0410160055124,124,0.00225095876341649,0.000605437622448319,0.00419798995902703,1.35293894912121e-05,0.312415874923475,2.22556350123768
"set6.51","33_L_210_2010","33_0_210",7,98921212.6479,49419.9238879,1,47154.124561,170845109.728,42572.6208655,114352211.399,0.579011086740446,0.865057277316152,4.96886681820151,0.508973476675501,50,83.2481,128.635,0.371768044163,0.0800168396455,44,0.00118318399914514,0.00237398101698386,0.0118057368769053,0.000100285623161355,0.199347058038445,0.738193883980911
"set6.52","33_L_516_2010","33_0_516",24,6862454.00354,12655.0422129,1,12281.8775024,11585692.2058,10452.4227496,8059886.74471,0.592321449736472,0.851433056183337,4.83085358413893,0.538470746386343,16,86.7259,138.087,0.172650673037,0.507878011612,44,0.000130467881290521,0.000120920804011266,0.00313149353931394,4.27433424733178e-06,0.156099934274196,1.20180642420535
"set6.53","33_L_608_2010","33_0_608",30,65723777.3925,41859.2749705,1,44698.3080135,153246204.71,35566.8839202,78269546.8517,0.428877031681628,0.8397107181038,5.1633366713056,0.471355931334096,29,109.19,76.4526,0.411706364999,0.250409396537,101,0.00175044799682123,0.000715411075887219,0.0044695770793985,4.23737237101888e-05,0.312594918420697,1.10931353458314
"set6.54","33_L_727_2010","33_0_727",9,22341496.1544,21369.5646965,1,23669.371534,43015071.726,20460.9100722,24317342.001,0.519387629915212,0.918747458232946,4.52105248582675,0.614795622096446,11,69.3351,120.797,0.356115680214,0.36820896004,44,0.000253158713030889,0.000587716947561594,0.00501645382841046,2.78707003752522e-05,0.273647010717568,0.667479992348535
"set6.55","34_U_006_2010","34_1_006",79,179962853.616,100250.782686,1,86978.3964818,586960064.301,64982.174042,248234457.688,0.30660152974856,0.72497128437419,7.47302330199426,0.225017964164622,58,86.124,106.011,0.455169222059,0.463996175458,274,0.00302804803994919,0.00357298670842372,0.0038204336741047,1.20664801537839e-05,0.261768541798514,1.04344596979222
"set6.56","34_U_025_2010","34_1_025",85,557688221.949,180148.076383,1,160218.517446,1985839040.7,112510.11088,812873069.622,0.280832540059449,0.686070486021064,7.62840764691039,0.215944465746696,65,136.78,109.848,0.375557393628,0.448780777837,385,0.0217113036708896,0.00533771822694275,0.0049742978752939,3.05067152231448e-05,0.323524729530026,1.89899474908574
"set6.57","35_L_025_2010","35_0_025",23,16027847.5775,22480.5399459,1,20554.2631537,33138133.9307,16773.3257645,18750696.0458,0.48366777716024,0.85478680569248,5.6152505132549,0.398539701870658,33,109.885,139.556,0.637013215959,0.363140917132,60,0.000305720402573431,0.000211977285157379,0.00377215320723993,6.00401417268171e-06,0.215510894920977,1.23047984243711
"set6.58","35_L_051_2010","35_0_051",47,245959294.328,98662.3839344,1,80044.7010284,504384210.863,67242.4915306,319806819.415,0.487642731534289,0.769087084440275,6.29100435363194,0.317519127525672,48,129.004,119.175,0.469496554544,0.352043423574,211,0.0054201872921333,0.00312986672323569,0.00468558228362611,4.86621430201797e-05,0.238458135622291,1.23911488086009
"set6.59","35_U_033_2010","35_1_033",86,6841906467.42,775892.167571,1,603113.059912,28612669318.4,438120.122008,11492055015.6,0.239121572031036,0.595359703563235,9.38021518576411,0.142818432201261,78,179.155,85.4629,0.605006475029,0.212959220251,1287,0.231133422998725,0.0552275487893734,0.00599387937741044,0.000233601418534172,0.408432080324567,2.15623372547146
"set6.60","36_L_029_2010","36_0_029",89,16178357.0688,33549.3151017,1,29665.0862088,68114451.8732,22008.1941922,26721130.004,0.23751724669116,0.605451830307258,8.34096791130704,0.180624626971508,41,96.24,91.7174,0.677219209701,0.315907098578,185,0.000458078358102097,0.000416440204880264,0.0019284777096128,1.8385504240544e-06,0.390985874994277,1.08006579594747
"set6.61","36_L_045_2010","36_0_045",76,9615067.18441,21982.3681524,1,19474.8585834,29364227.388,16112.0623656,15348648.29,0.327441517781575,0.626443905856807,7.08921773701068,0.250042154989953,39,95.0667,100.323,0.340845785109,0.492725762196,108,0.000205285173651117,0.000202304405236711,0.0021012398018306,2.84480873204613e-06,0.260095157302795,1.08656572675736
"set6.62","36_L_090_2010","36_0_090",28,42315383.2822,33461.2348592,1,33650.3024038,87571039.3613,27438.5946125,47528353.5598,0.483212070917823,0.890318727934872,5.14390364359916,0.474924106766163,32,95.1521,109.581,0.0448865363129,0.281241172654,131,0.000847752467858874,0.000702075135695185,0.00267158724044051,5.82072538533135e-06,0.175302395656551,1.14489979400176
"set6.63","36_L_109_2010","36_0_109",14,470995409.086,113139.424184,1,123956.853589,1181612062.26,92370.9933323,545488611.711,0.398604097003846,0.8634376574951,5.21321489107647,0.462379541295154,28,159.866,67.3242,0.366981748572,0.390912611608,218,0.0164767912083425,0.00287019155442478,0.0056578531674958,8.9375219986726e-05,0.319176287314863,1.49379918264225
"set6.64","36_U_041_2010","36_1_041",35,2298871053.81,270271.013158,1,270128.543204,5629955402.58,223910.890454,2853309172.46,0.408328466111208,0.805685929866483,5.63692379555648,0.395480920733956,23,67.0288,133.239,0.385296077372,0.281793408951,299,0.0264048826010749,0.0576834461891622,0.00915163286536155,0.000100478520326009,0.309523597568636,0.675428370541904
"set6.65","37_L_053_2010","37_0_053",42,860275433.783,171384.971,1,177629.791884,2474012076.87,134334.022873,1157535808.31,0.34772483199491,0.743195525880966,5.84324336636992,0.368045841125365,64,147.471,109.204,0.454607930051,0.489047603525,478,0.0264269805995697,0.00728058808766136,0.00362460404561265,1.93128978809304e-05,0.353515003131485,1.67492677651471
"set6.66","37_L_102_2010","37_0_102",93,94171696.8917,86843.9896932,1,65018.5578305,331553221.494,52650.8067726,191506439.787,0.284031916406531,0.491741671958609,8.94910428674268,0.156910037377637,60,103.786,130.361,0.416555255565,0.231324894291,242,0.0030462449172892,0.00196739911458208,0.00358054383289025,8.11751861738265e-06,0.24424432489521,1.333915122012
